"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79"
"subject4WALKING_DOWNSTAIRS" 0.274798773383333 -0.0133013353057778 -0.106328057783333 -0.518753663566667 -0.446540121363056 -0.682292353111111 0.755779771722222 0.0940241412283333 0.122373537022222 -0.957339269944444 -0.93204792135 -0.936499722222222 0.083893224645 -0.000778432650094444 -0.00450770531661111 -0.5667999124045 -0.521867911058333 -0.822200442722222 -0.0441797608992778 -0.0716701345511111 0.0922881226661111 -0.652011817544444 -0.7855429895 -0.681015257055556 -0.107288537642222 -0.0385286875894444 -0.0587843806617778 -0.679227626111111 -0.891478937333333 -0.696947411594444 -0.483875943035 -0.521988458761111 -0.483875943035 -0.521988458761111 -0.599845105936833 -0.587115242772222 -0.609000114608889 -0.651163791905556 -0.790378169388889 -0.815888730055556 -0.553918657477778 -0.459809964019444 -0.723910700611111 -0.506937242513056 -0.4780329666695 -0.686000160333333 -0.209996846705 0.0884948265955556 -0.0194196371275111 -0.585866845212778 -0.541246668361667 -0.800253163111111 -0.586691232118333 -0.534055060285 -0.843297169222222 -0.0355140302332222 -0.190549079367222 -0.135854493437222 -0.584953385914444 -0.813810737944444 -0.635496654977778 -0.675134173516667 -0.772092655888889 -0.730375959833333 -0.125256424963833 -0.34379135673 0.0351001808555556 -0.511473550132222 -0.605421755416667 0.0844945853251111 -0.570705024750556 -0.612379716738889 0.13478839391 -0.698131412116667 -0.681801590222222 -0.117387173146278 -0.808225337555556 -0.840156479833333 0.141157518308889
"subject4WALKING_UPSTAIRS" 0.272529922093923 -0.0165792077830608 -0.108330276933702 -0.524602340280111 -0.408179715312652 -0.658949124972376 0.756745592651934 0.0758842267353591 0.113201350331492 -0.956473626740332 -0.927749309187845 -0.935900308176796 0.0759560657966851 0.00378921024079006 -0.00508895643696133 -0.58026561839674 -0.510859438566298 -0.831216344364641 -0.022363220750663 -0.0768271420718232 0.0936880146513812 -0.651070086110497 -0.758080349171271 -0.668004135580111 -0.111296965529282 -0.0394240857055249 -0.0576174529907182 -0.679497692430939 -0.894834536187845 -0.712418591585635 -0.476369730225414 -0.519840234558011 -0.476369730225414 -0.519840234558011 -0.602641058113978 -0.601763638558011 -0.590296233975691 -0.662572276243094 -0.793822030110497 -0.823563293646409 -0.563719075828729 -0.432397749983978 -0.720290145801105 -0.511162909626243 -0.43596260401 -0.65466996558011 -0.226035272072376 0.0676862836419889 -0.0541070636192928 -0.602964069910497 -0.529571118297017 -0.808476188674033 -0.594963974393923 -0.524614138189503 -0.853303060662983 -0.0579337875302762 -0.214341414155249 -0.151708131258011 -0.582558302699448 -0.807726060773481 -0.633847538486188 -0.674546327756906 -0.73501567038674 -0.713291811767956 -0.126839349422597 -0.395482494623204 -0.00647498106629834 -0.528780623291713 -0.592533053563536 0.0557158526481768 -0.583616645972928 -0.629597513276243 0.135569064103867 -0.708238934977901 -0.691729076906077 -0.130204016387459 -0.81544690640884 -0.847931797513812 0.151061041333978
"subject9STANDING" 0.271033729580838 -0.0213620949862874 -0.103993104901796 -0.635837402437126 -0.610866753845509 -0.633004131452455 0.719793224790419 -0.0131801662175449 0.134059788164251 -0.963151075329341 -0.95760557491018 -0.926062171736527 0.100632051953892 -0.00123400998203593 -0.00726309603916168 -0.662163975688623 -0.724056928413174 -0.77914719491018 -0.0608522821632934 -0.0699480726087425 0.103529537072695 -0.714747822119761 -0.761287439161677 -0.639994021927425 -0.0873174341427545 -0.0478804370239521 -0.0589462595220359 -0.805622594011976 -0.839749103413174 -0.797706127724551 -0.591399706836527 -0.644946214075808 -0.591399706836527 -0.644946214075808 -0.693920140179641 -0.681169917107784 -0.625235463215569 -0.716837624431138 -0.820973548922156 -0.846446043712575 -0.653304616656886 -0.648059938670659 -0.693366619967844 -0.630407090643713 -0.617385768502994 -0.630345067087904 -0.240919145117605 -0.089840507791018 0.0126839047658683 -0.690668524862275 -0.74165014308982 -0.766757268443114 -0.663467188664671 -0.724514555017964 -0.79047435742515 -0.15727253245509 -0.270569258095868 -0.231235142157485 -0.691706227862275 -0.771619993952096 -0.684352869287425 -0.724779750922156 -0.757941417964072 -0.661431311926946 -0.228774005588359 -0.270994122230958 -0.199248076942515 -0.642827509994012 -0.702078794746707 0.0179936866790419 -0.679465382337725 -0.685537293185629 0.135849742569281 -0.755983191856287 -0.740710553502994 -0.13791228232515 -0.845982448023952 -0.858111074491018 0.10876949678024
"subject9SITTING" 0.262635758511765 -0.0244924891206471 -0.0947658644917647 -0.634482885864706 -0.593905557483529 -0.607539908920941 0.710300219117647 -0.0243891282707059 0.126858468549588 -0.953980844294118 -0.948232455941176 -0.907721600476471 0.0998928074294118 -0.00047293464 -0.007659990865 -0.663234307823529 -0.722810687558823 -0.777813913764706 -0.0623525979564706 -0.0641540078274118 0.102147803959647 -0.720994153435294 -0.753958264235294 -0.636256948658118 -0.0859546466990588 -0.0492493827194118 -0.058703558464 -0.807299522647059 -0.838877975823529 -0.796646201823529 -0.578283773539412 -0.624002054592118 -0.578283773539412 -0.624002054592118 -0.694588092176471 -0.6790190511 -0.620152295923529 -0.712692121529412 -0.821413880176471 -0.845373066058824 -0.653057098598235 -0.639441177105882 -0.680055628321353 -0.628697099808823 -0.598354058782353 -0.601961332734588 -0.252898643583176 -0.123757120124118 -0.0123850582307647 -0.691494911364706 -0.740588962741176 -0.765316246352941 -0.664690275688235 -0.7231034754 -0.789247265294118 -0.1693917428 -0.322145783961824 -0.280821413544706 -0.696702634017647 -0.767614347411765 -0.681821354182353 -0.731166675376471 -0.749354777294118 -0.65784697054 -0.237286266083859 -0.264493544601 -0.203030819422353 -0.630201853935294 -0.680852957780588 -0.0146115308447059 -0.677919270531765 -0.682611722952941 0.0921741481180588 -0.754362947176471 -0.735946228794118 -0.153186410831176 -0.845273119176471 -0.856641308529412 0.0848004814217647
"subject9LAYING" 0.263620881210526 -0.0243462256801754 -0.0945959454128655 -0.63251582325731 -0.591849712118129 -0.609972209219649 0.497680875672515 -0.0918145543217544 0.25874398044579 -0.950455438362573 -0.947903858596491 -0.911252825912281 0.0993091558479532 -0.000234051237426901 -0.00659359746385965 -0.663125355730994 -0.722780690380117 -0.776578799298246 -0.059085699805848 -0.0773638221588304 0.0999839702497076 -0.716332713883041 -0.751679129239766 -0.636940296268304 -0.0874222517300585 -0.0466480322081871 -0.0588198519700585 -0.801562729181287 -0.83705388380117 -0.796274569298246 -0.577687290536257 -0.623022426144211 -0.577687290536257 -0.623022426144211 -0.694498995730994 -0.677720179865497 -0.61711645325731 -0.706351568479532 -0.819399853216374 -0.841210369590643 -0.651768643811111 -0.639062059403509 -0.680922974354561 -0.626485674839181 -0.595822256274854 -0.60505578728 -0.32008714451193 -0.150208454539181 0.013088658795731 -0.691267603871345 -0.740457500795322 -0.764259559883041 -0.664713201152047 -0.723206993497076 -0.787793300994152 -0.213787285935673 -0.332604982101813 -0.286180700239181 -0.690601651421053 -0.765146688947368 -0.681766127023392 -0.727005742888889 -0.747230860643275 -0.65869769334386 -0.261071846624889 -0.251316112489298 -0.196870595600585 -0.630228289467836 -0.67960839867076 -0.0302629311725146 -0.67691712485614 -0.680871896853801 0.0611838272366082 -0.749223013625731 -0.729971268157895 -0.164756678548538 -0.841775261111111 -0.85198863877193 0.0481378659988304
"subject9WALKING" 0.270339308017341 -0.0227039931751387 -0.0955278420843931 -0.522908197150289 -0.492147663937572 -0.477023885884162 0.732277697456647 -0.114110542343468 0.0836527687065318 -0.963971170346821 -0.948843970520231 -0.911355609543353 0.092339545249711 -0.000423014302369943 -0.00751953429144509 -0.537299619156069 -0.618112881763006 -0.696856819132948 -0.0727980954716763 -0.0615548698344509 0.100546855125434 -0.649606841063584 -0.669685705953757 -0.529431074750751 -0.0842667133747977 -0.0471159957369942 -0.0592338148582659 -0.731667344624278 -0.760091797052023 -0.716650991156069 -0.452645238471942 -0.538297535217688 -0.452645238471942 -0.538297535217688 -0.57476343616763 -0.576233637786127 -0.521456326543353 -0.639708249653179 -0.740887773872832 -0.775134443930636 -0.547651122032948 -0.544106763225433 -0.574853378055665 -0.514822170078035 -0.500060466190751 -0.46883262822185 -0.296291962996532 -0.102676748017341 -0.0272960576469942 -0.584805357872832 -0.650080198069364 -0.681038855375723 -0.530843139265838 -0.610242298965318 -0.71144884583815 -0.262976485624277 -0.349283157748035 -0.323148739188439 -0.60653418666474 -0.67470259 -0.567307198855491 -0.665836397884393 -0.671259435606936 -0.563450049201156 -0.241780940351445 -0.189827373290983 -0.213725245518497 -0.533510560867052 -0.615439587358382 0.00500763797687861 -0.576438013701734 -0.578927485156069 0.0611606340720231 -0.682475608323699 -0.674983110144509 -0.103492167831214 -0.775367612716763 -0.791026713121387 0.084153507432948
"subject9WALKING_DOWNSTAIRS" 0.272392026842932 -0.0214764356648534 -0.0979974362649215 -0.438499825743455 -0.494737400927749 -0.402806111434555 0.733070073717278 -0.0824214894442932 0.00638679985554974 -0.957722865863874 -0.937658671518325 -0.903875742204188 0.0830006771314136 0.00236628645910995 -0.00178645634010471 -0.467548603935602 -0.620885768298429 -0.671693815790576 -0.0879898967570681 -0.0646116812050262 0.114908141541361 -0.603151798272251 -0.582270461371728 -0.486134531203874 -0.0863599737499476 -0.0408810957502618 -0.0511469980560209 -0.711811758219895 -0.713502174188482 -0.692380931256545 -0.391581010893435 -0.425758481846387 -0.391581010893435 -0.425758481846387 -0.539685325531937 -0.506541965920419 -0.438098229282199 -0.58394902104712 -0.707490532146597 -0.730450535026178 -0.464606293506283 -0.534573711089005 -0.50108561119178 -0.430242254520942 -0.508916230534031 -0.399796378793194 -0.322326873551832 -0.0970262647633508 -0.0764301458933508 -0.521005559047644 -0.640847455109948 -0.643866686089005 -0.461546950703613 -0.626210545827225 -0.698233597120419 -0.292884271115183 -0.338134971101623 -0.352096520573822 -0.557988098026178 -0.600962324706806 -0.524238878697382 -0.620804636931937 -0.577274149575916 -0.524130921197906 -0.218745594805236 -0.21893504997 -0.232832721311832 -0.430180861774869 -0.515279662979058 -0.0254228356497382 -0.508191088109424 -0.508898928633508 0.0433230718573822 -0.630119734240838 -0.626809148193717 -0.109481049220419 -0.729669445340314 -0.751252453717277 0.0789207143062827
"subject9WALKING_UPSTAIRS" 0.268835070548023 -0.0211366811397571 -0.0985543187209039 -0.486651095542373 -0.511040435520904 -0.43127657019209 0.716669374180791 -0.0866612090246328 0.0123521954542938 -0.957881257175141 -0.936506775988701 -0.906930379666667 0.0795469632717514 0.00303827376661017 -0.00228575166644068 -0.501782600636723 -0.641153794491525 -0.69550823980791 -0.0887804791050847 -0.0633819565257627 0.11322278959548 -0.616598324350283 -0.597341880971751 -0.500548578756723 -0.0846963404420339 -0.0414896198887006 -0.0502724567932203 -0.724084825423729 -0.731141850564972 -0.711506275706215 -0.429736818094045 -0.478213707581921 -0.429736818094045 -0.478213707581921 -0.566326191977401 -0.545677484512994 -0.455710281417514 -0.600182824350282 -0.723199798757062 -0.748556229039548 -0.50604404029774 -0.555313273717514 -0.531578089851017 -0.480755630271186 -0.522035696282486 -0.425151780957627 -0.306791380838418 -0.107625934144068 -0.0807328019233333 -0.553019147723729 -0.662102311333333 -0.671046486016949 -0.495075278725367 -0.64382246459322 -0.718540504689266 -0.280241009056497 -0.345631521081412 -0.356405906381921 -0.57329362340678 -0.619352658361582 -0.543046916128249 -0.633543687932203 -0.590386568977401 -0.53592149739435 -0.225376151525424 -0.236083464091921 -0.240796293958757 -0.476958538542373 -0.562628278011299 -0.0194438244864407 -0.545253301592655 -0.550238253101695 0.0535454171116384 -0.649241752542373 -0.638345446920904 -0.12693424589887 -0.747047501694915 -0.768997165480226 0.0753192513711864
"subject10STANDING" 0.272970989444444 -0.0195908732412698 -0.109779411588889 -0.475739529460317 -0.357229751853968 -0.585880538589286 0.557320118333333 0.0991686534126984 -0.036592692826373 -0.957340615079365 -0.946050788571429 -0.938158601119048 0.0782807317087302 0.0112771657438889 -0.00829279849603175 -0.472957464533333 -0.412931223880873 -0.703094433468254 -0.0161687864679365 -0.0890875177653968 0.0979979159428571 -0.613979684569048 -0.547415881852381 -0.477008652409524 -0.119072519928571 -0.0462892202789683 -0.0600571946396825 -0.638105460634921 -0.721285927460317 -0.604260015436508 -0.424418195202063 -0.478422803413302 -0.424418195202063 -0.478422803413302 -0.499739422187373 -0.453348429188095 -0.448136170280952 -0.557227769218413 -0.675730715396825 -0.718019286507937 -0.469357944801587 -0.359526766780952 -0.613958205588889 -0.479598610857143 -0.399574727516825 -0.606329934840476 -0.178941304547619 0.102302260727778 0.235768402578571 -0.489088081338095 -0.433977537399206 -0.669825478859524 -0.504092391457222 -0.430645951516667 -0.73572139484127 -0.0387869426936508 -0.121462554253968 0.0803992389611111 -0.54518021480881 -0.593748881634921 -0.442478738679365 -0.637510397150794 -0.528318428555556 -0.537230232303175 -0.0292623971203175 -0.0045648030031746 0.00854689512380953 -0.444117080460317 -0.582387493031746 0.215632181681746 -0.438787020142857 -0.478521978642619 0.171944609813095 -0.590247031357143 -0.613568132142857 0.0702001834998968 -0.719281926746032 -0.737307205396825 0.195284629998413
"subject10SITTING" 0.274605504390244 -0.0216488581414634 -0.110509320123577 -0.462872108390244 -0.338408019720325 -0.566253184083333 0.578986573495935 0.0474369768780488 -0.062745739603439 -0.960087108861789 -0.948500203252033 -0.931873784154472 0.0781027956528455 0.0193771633994309 -0.0109435061919512 -0.456909766107317 -0.392761851292602 -0.693674071357724 -0.0135656170538211 -0.0906042616458537 0.0985823359658537 -0.593797930290244 -0.53046201181626 -0.464183224256911 -0.121260785926829 -0.0453919764036585 -0.0626222535512195 -0.621896693739837 -0.711616006829268 -0.591146356463415 -0.407401752564715 -0.463097158455902 -0.407401752564715 -0.463097158455902 -0.483789582972431 -0.435679336322764 -0.43122009183252 -0.540343928711545 -0.663972598130081 -0.706460211138211 -0.454722075650407 -0.337989405645528 -0.597974591578862 -0.467538876650406 -0.382967754033496 -0.586573596991057 -0.143813952278049 0.0800701708593496 0.182698463842195 -0.47327110421626 -0.41447891408374 -0.659195273303252 -0.489300430273252 -0.411132665049594 -0.727562503252033 -0.0407580303691057 -0.168075456682927 0.0404587705333333 -0.523375441592764 -0.578346447365854 -0.428369619785366 -0.617992613422764 -0.510730144373984 -0.526056135530081 -0.133237173562276 -0.0703411486268293 -0.0303948192634146 -0.426158728845528 -0.570566725626016 0.168478425730081 -0.42085141697561 -0.461463442918455 0.14002368015813 -0.575045666430894 -0.598494548617886 0.0211535103007073 -0.707878733089431 -0.726397063495935 0.12995962226748
"subject10LAYING" 0.273267082377049 -0.018349879705 -0.104659886214754 -0.462382396819672 -0.337304286521311 -0.568064285182377 0.888951043852459 -0.202580781590164 0.0704270796211229 -0.968380071557377 -0.953103055491803 -0.939078283032787 0.0773792873688525 0.0159607023270492 -0.0158017127110656 -0.4532313896 -0.388847479581885 -0.69457757202459 -0.0163661039083607 -0.09892568015 0.0869337513508197 -0.598881346522131 -0.52807614174918 -0.458610729865574 -0.122221239336066 -0.0442068921913934 -0.0584114936734426 -0.625671768688525 -0.711350435655738 -0.588159700122951 -0.408839510044754 -0.468239679836689 -0.408839510044754 -0.468239679836689 -0.481564521275484 -0.43412282137459 -0.427170577831148 -0.543239578864918 -0.664547769754098 -0.708741972786885 -0.45415746545082 -0.334932908970492 -0.59970928052623 -0.467102321704918 -0.382631199074754 -0.588205514482787 -0.15380938307582 0.052597601604918 0.143392803895594 -0.469849188595082 -0.410731498543443 -0.660366164969672 -0.485675146750902 -0.407291190828689 -0.728177771721311 -0.0384143580557377 -0.212588267096639 0.00554117781803279 -0.528834128491066 -0.576996181114754 -0.424169412816393 -0.622917907959016 -0.507838761786885 -0.520565713936066 -0.0978519034660656 -0.111600247916393 -0.148219794053279 -0.428718769327869 -0.576067621737705 0.140865464122951 -0.419313038590164 -0.459925660565328 0.140741549323361 -0.577885422795082 -0.601010769508197 -0.0263641563066639 -0.710100008032787 -0.728521687213115 0.152029306490984
"subject10WALKING" 0.266626085 -0.02486553395 -0.066674772 -0.33749335 0.1388266015 -0.39506577 0.965025875 -0.20162239 0.03386497 -0.981397105 -0.941434995 -0.89567684 0.145243877 0.115166305 0.08293224 -0.26539462 0.162166948 -0.526579395 0.069771428 -0.1744880015 0.0535700885 -0.39886215 -0.342925065 -0.19174897 -0.26377407 -0.09154764 0.0227977811 -0.308188515 -0.56771973 -0.33063022 -0.19086112 -0.243067645 -0.19086112 -0.243067645 -0.20976009 -0.064159819 -0.19546664 -0.39898585 -0.454956605 -0.52890971 -0.27897991 0.192285091 -0.440580245 -0.362055375 0.036046293 -0.419454465 -0.386264335 0.094451803 0.2115845762 -0.28678554 0.100613535 -0.4878271 -0.308585175 0.152525795 -0.562906305 -0.208631265 -0.3003966 -0.0169526355 -0.285199355 -0.38417527 -0.147988285 -0.43564545 -0.323388995 -0.28047694 -0.072487965 -0.0826994345 -0.221325665 -0.1670487035 -0.407133665 0.15604053 -0.0795213455 -0.05131607 0.0591735505 -0.412577105 -0.493960685 0.009848273 -0.546574005 -0.538961415 0.0209812765
"subject10WALKING_DOWNSTAIRS" 0.276373534812121 -0.0177947428497576 -0.107025521894545 -0.430681186757576 -0.457265687264242 -0.58344487845 0.701585108909091 -0.25814127969697 0.123942957883497 -0.963233142787879 -0.957658937090909 -0.942162105212121 0.079615491110303 0.0194851690042424 -0.00859817351030303 -0.429377537138182 -0.514467648031455 -0.70682691210303 -0.0326025245330909 -0.0966218878741394 0.0849104842021212 -0.640612976755758 -0.553902188323636 -0.52105628653697 -0.107037743312121 -0.0408497774542424 -0.0570170972076364 -0.678203119333333 -0.736526738424242 -0.636010414151515 -0.417106034443394 -0.467352705664703 -0.417106034443394 -0.467352705664703 -0.508079737805818 -0.455302090947879 -0.463750974167273 -0.584405929069818 -0.697837320484848 -0.745387385393939 -0.435531921315152 -0.460681326289091 -0.60852143717697 -0.430010393339394 -0.490560336722545 -0.605288423011515 -0.194155325087576 0.0894454080721212 0.145835653788258 -0.452932740233939 -0.530244690458606 -0.671944977977576 -0.456481268522061 -0.531269151212727 -0.741397088727273 -0.0779123385354545 -0.187844095801818 0.00678789698484848 -0.582297837611576 -0.599243159490909 -0.492224366924242 -0.661201602872727 -0.534924832557576 -0.575256015455758 -0.0827454384458182 -0.141987609692727 -0.113709394158182 -0.43625690172 -0.569441552758182 0.14523178966 -0.436617301175758 -0.485685034798182 0.140016804062485 -0.620416473824242 -0.633729399448485 0.00716910053749697 -0.740911984424242 -0.770287869151515 0.16307733487697
"subject10WALKING_UPSTAIRS" 0.276341899494118 -0.0162742729359412 -0.110757597397647 -0.475296845717647 -0.471320929844706 -0.537708964113529 0.706585639941177 -0.210469847882353 0.122710542949276 -0.965421694705882 -0.955910421705882 -0.930326102294118 0.0765594287452941 0.0190657888470588 -0.0186637970758824 -0.468831669022353 -0.529136307101176 -0.742979472823529 -0.00997296019976471 -0.0918170945854882 0.0864658572026471 -0.63332996371 -0.495184026395294 -0.585198475817647 -0.110883395978824 -0.0387706206938235 -0.0507470070550588 -0.679077485941176 -0.754650910470588 -0.677365294764706 -0.438596567141529 -0.500082295792212 -0.438596567141529 -0.500082295792212 -0.542582174283294 -0.490642660243529 -0.445256750029412 -0.560313838773647 -0.715877063411765 -0.761986775294118 -0.467624267894118 -0.473443698586471 -0.609439812411765 -0.479436718803529 -0.504322144801882 -0.538533096702353 -0.197842134449706 0.0811146586447059 0.0390131710886029 -0.489700577069412 -0.544621314125706 -0.710422337294118 -0.495290510793765 -0.545278556062353 -0.775348659882353 -0.0832772099373529 -0.195194426278235 -0.0767965537682353 -0.578353699911176 -0.591593785305882 -0.553439437056471 -0.652943868741176 -0.450017217852941 -0.634647877823529 -0.0997905158321176 -0.202280137448235 -0.113593813888824 -0.472338313704706 -0.595029814018235 0.128519557436471 -0.466871837488235 -0.528021879692941 0.151526928904765 -0.617972307411765 -0.599069079964706 -0.0396927845817647 -0.755878474411765 -0.787747183764706 0.151900721727647
"subject12STANDING" 0.272454968871795 -0.018101221218546 -0.105894509415385 -0.653597634328205 -0.620080738128205 -0.693491958753846 0.758017234882051 -0.0415623398651282 0.0885640333458462 -0.96413622825641 -0.958657209794872 -0.939178094410256 0.0798466784625641 0.00160666306594872 -0.0102609055481026 -0.665226099692308 -0.676872592054564 -0.787067146871795 -0.0561322480368718 -0.0715024168661538 0.100016001134359 -0.758502011471282 -0.780746214871795 -0.662752305138462 -0.0747408715307692 -0.042013822685641 -0.06108167414 -0.778927908205128 -0.836011691846154 -0.783997065589744 -0.626491682661026 -0.634858347743077 -0.626491682661026 -0.634858347743077 -0.697586667492308 -0.651455809432821 -0.666117831312821 -0.710940389333333 -0.814662242051282 -0.824283375487179 -0.652332928208718 -0.629525626598974 -0.716597833538462 -0.65479920514359 -0.640873296369744 -0.706550904051282 -0.174056404570769 -0.00333660170820513 0.0729995672174359 -0.673935891815333 -0.689000362579026 -0.768090834051282 -0.686612532692308 -0.686145092674359 -0.804780681076923 0.0021194611294359 -0.192584929308205 -0.0959871126748718 -0.713905857538462 -0.778866089846154 -0.678180435887179 -0.774340748615385 -0.784954175794872 -0.690185480051282 -0.114180213052821 -0.113901543599641 -0.111691214285641 -0.63226379054359 -0.693748897771282 0.0349823597954615 -0.652869173980513 -0.65163827085641 0.144561756268205 -0.753443550512821 -0.735179509092308 -0.0974294143158974 -0.82573765 -0.835052432974359 0.0915513725481538
"subject12SITTING" 0.27259772947644 -0.0183442978257407 -0.105801417193717 -0.645544721958115 -0.608068182068063 -0.687627499303665 0.754804059539267 -0.0116205924858639 0.100487710593927 -0.963192152879581 -0.954833891937173 -0.939765621308901 0.0799527389486911 0.0019074775247644 -0.0102291104344503 -0.657010342041885 -0.668821424034764 -0.782921251675393 -0.0584475119334555 -0.0709923586591623 0.0971911813989529 -0.760126644486387 -0.775860307120419 -0.653462323204189 -0.073306269934555 -0.0413202563020942 -0.0611016176120419 -0.775068223979058 -0.832298444921466 -0.777822641413613 -0.617170545177487 -0.625765233193194 -0.617170545177487 -0.625765233193194 -0.690440229638743 -0.643522988112042 -0.662379414376963 -0.710045702670157 -0.810474340052356 -0.820550146230366 -0.644178551679058 -0.618994250140314 -0.711291539057592 -0.646792561586387 -0.62903110283822 -0.700902763036649 -0.175259033446963 -0.0135108874759162 0.0500999993382199 -0.666018372115131 -0.681252400015236 -0.763572728010471 -0.678824967251309 -0.678336959222513 -0.801015993769634 -0.00899813266366492 -0.198679592246597 -0.115496857429319 -0.712510578167539 -0.773745098534031 -0.669049005015707 -0.776602719842932 -0.780221617486911 -0.681713491989529 -0.100564326870681 -0.125040962283403 -0.114147347199476 -0.623640883958115 -0.685927045002094 0.0228013758461518 -0.644879516210471 -0.643851773596859 0.137271419389005 -0.750290555340314 -0.735446294099476 -0.0894142923863874 -0.821949687905759 -0.831671648219895 0.0933427249826702
"subject12LAYING" 0.272523956428571 -0.0189121454737065 -0.107462530821429 -0.652513932571429 -0.622785904311224 -0.69866891197449 0.54744314827551 0.133688200555612 0.0458408524563265 -0.96232155372449 -0.958749580153061 -0.945234294183673 0.0797151483734694 0.00296160132566327 -0.00859840192730612 -0.663772356683674 -0.675796519901224 -0.78716692255102 -0.0539410985739286 -0.0666869358515306 0.104565933164286 -0.764454398096429 -0.781004692602041 -0.660908675826531 -0.0743888092219388 -0.0419098676923469 -0.0635692477515306 -0.778976100510204 -0.834484235612245 -0.781194005153061 -0.628891767953571 -0.636972622040306 -0.628891767953571 -0.636972622040306 -0.697011099903061 -0.650284302496939 -0.671049161561225 -0.715667823214286 -0.813574054234694 -0.822508339030612 -0.650924791636225 -0.630497854983674 -0.719746835918367 -0.653827512719388 -0.644293775520918 -0.712357387346939 -0.189949210123827 0.0418277738239796 0.0811407691158163 -0.672455193489745 -0.688043992106684 -0.768324594744898 -0.685333765841837 -0.685012409344388 -0.804734701377551 -0.0133016397933673 -0.171868543934184 -0.10317852936449 -0.71762290755102 -0.777740075969388 -0.674490861010204 -0.780673123520408 -0.785978437397959 -0.68909686505102 -0.0898417212596939 -0.0805654840363775 -0.10964963342398 -0.633420039163265 -0.696104975843878 0.0630803667782908 -0.651909677480612 -0.650158965137755 0.109992295861224 -0.754456971530612 -0.740954253841837 -0.0642609727042347 -0.824190241938776 -0.833113906938776 0.0567342889760204
"subject12WALKING" 0.276536735 -0.0186700707657629 -0.107916144588542 -0.540999993191667 -0.507585034205208 -0.646775771807292 0.731088282395833 0.0330247324942708 -0.0685196140966667 -0.97392161671875 -0.959798180572917 -0.947562690625 0.0695264056072917 0.00672682111213542 -0.0037214127635 -0.523662703661458 -0.555143675860677 -0.743729838645833 -0.0652296075239062 -0.0529380411473958 0.0945135027204167 -0.706759270608854 -0.706641476875 -0.607917238760417 -0.0683304529453125 -0.0440569284364583 -0.0595399763892187 -0.692106165989583 -0.7803537815625 -0.727434358229167 -0.518832986095312 -0.539566861463021 -0.518832986095312 -0.539566861463021 -0.585639578309375 -0.514553491720833 -0.598473230447917 -0.644961485364583 -0.751741979583333 -0.762352545885417 -0.526311523547917 -0.509343044220833 -0.670263560364583 -0.547936229659896 -0.539899468911979 -0.663270772760417 -0.166144048662865 0.0597696145395833 0.0746801865244792 -0.544952741640573 -0.575086726234948 -0.724384888072917 -0.544723538302083 -0.564085845901823 -0.761842424114583 -0.0602698877135417 -0.195522540588542 -0.127284555287187 -0.638896672760417 -0.710443777083333 -0.612845123583333 -0.729863825729167 -0.708130872604167 -0.64423692625 -0.0894032680598958 -0.0729566419142187 -0.117319293172396 -0.517723609907292 -0.625457296798958 0.114685128711172 -0.516219686780729 -0.515142313530208 0.0813306731046875 -0.6845937559375 -0.682017234703125 -0.0404219368965104 -0.7659382203125 -0.774812548541667 0.0480779855417708
"subject12WALKING_DOWNSTAIRS" 0.277257452258065 -0.0186295366176692 -0.108520184736559 -0.513555241154839 -0.448976065593548 -0.681842267510753 0.721228877795699 0.034006418166129 -0.0673233528325806 -0.971231581182796 -0.957448519193548 -0.947960296236559 0.0635618132682796 0.00511757966048387 -0.000900377914473118 -0.501552675005376 -0.512425515250591 -0.768981911236559 -0.0678428937774194 -0.0511904742451613 0.0918079351221505 -0.677784259341936 -0.700280324408602 -0.640610031166667 -0.0657323599155914 -0.0468615373129032 -0.0575137658947849 -0.65593754338172 -0.77071427516129 -0.718801103349462 -0.497126072393011 -0.492873390255914 -0.497126072393011 -0.492873390255914 -0.572929438088172 -0.485738020430645 -0.581764076137634 -0.63214394419 -0.737635243817204 -0.742041910913979 -0.508400656862366 -0.456273512744086 -0.702440501075269 -0.516828187767204 -0.481968466280108 -0.697394469569892 -0.159585927485323 0.0458216163672043 0.0829903970682796 -0.519758971107473 -0.536378264598925 -0.74930852311828 -0.528184478151075 -0.519983032796505 -0.787553346344086 -0.043325444655914 -0.231475193048387 -0.0992878457754839 -0.598782483053226 -0.700928890107527 -0.624087380801075 -0.70457546716129 -0.704114374032258 -0.682865611935484 -0.0963099539989247 -0.0675555089743548 -0.082119735539785 -0.467992622721505 -0.588010925245161 0.105357925476048 -0.481594900483333 -0.493984824708065 0.0920552989451613 -0.667967149132258 -0.674394254263441 -0.0414918238732796 -0.746166952193548 -0.755657179946237 0.0375891395286021
